Collection date;Plot;Location;Individual;Group;Genus;Species;Morphotype;Trait;Value;Unit;OBS
;OG41;Understory;A-0723;Apidae: Apinae: Meliponini;Partamona;Partamona nr peckolti;MEL-20;wingLength;5,418;mm;
;OG41;Understory;A-0723;Apidae: Apinae: Meliponini;Partamona;Partamona nr peckolti;MEL-20;intertegularDistance;1,598;mm;
;OG41;Understory;A-0723;Apidae: Apinae: Meliponini;Partamona;Partamona nr peckolti;MEL-20;proboscisLength;3,755;mm;
;OG41;Understory;A-0723;Apidae: Apinae: Meliponini;Partamona;Partamona nr peckolti;MEL-20;prementumLength;1,291;mm;
;OG41;Understory;A-0723;Apidae: Apinae: Meliponini;Partamona;Partamona nr peckolti;MEL-20;glossaLength;2,464;mm;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0038;g;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,753;mm;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,144;mm;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,627;mm;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,72;mm;
;OG45;Understory;A-0771;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,907;mm;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0036;g;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,646;mm;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,167;mm;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,694;mm;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,75;mm;
;OG45;Understory;A-0772;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,944;mm;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0039;g;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,586;mm;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,221;mm;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,641;mm;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,721;mm;
;OG45;Understory;A-0773;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,92;mm;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0026;g;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,754;mm;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,148;mm;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,638;mm;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,747;mm;
;OG45;Understory;A-0774;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,891;mm;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0037;g;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,747;mm;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,177;mm;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,61;mm;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,702;mm;
;OG45;Understory;A-0775;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,908;mm;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0026;g;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,432;mm;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,133;mm;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,55;mm;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,67;mm;
;OG45;Understory;A-0776;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,88;mm;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0024;g;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,602;mm;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,205;mm;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,62;mm;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,701;mm;
;OG45;Understory;A-0777;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,919;mm;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0027;g;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,542;mm;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,137;mm;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,601;mm;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,698;mm;
;OG45;Understory;A-0778;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,903;mm;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0033;g;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,446;mm;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,129;mm;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,592;mm;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,687;mm;
;OG45;Understory;A-0779;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,905;mm;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;weight;0,0031;g;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;wingLength;3,632;mm;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;intertegularDistance;1,083;mm;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;proboscisLength;1,603;mm;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;prementumLength;0,722;mm;
;OG45;Understory;A-0780;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-27;glossaLength;0,881;mm;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;weight;0,0022;g;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;wingLength;2,802;mm;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;intertegularDistance;0,897;mm;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;proboscisLength;1,038;mm;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;prementumLength;0,501;mm;
;PR36;Understory;A-1032;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;glossaLength;0,537;mm;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;weight;0,002;g;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;wingLength;2,864;mm;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;intertegularDistance;0,898;mm;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;proboscisLength;1,064;mm;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;prementumLength;0,51;mm;
;PR36;Understory;A-1033;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;glossaLength;0,554;mm;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,001;g;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,554;mm;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,777;mm;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,091;mm;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,495;mm;
;PR21;Canopy;A-1212;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,596;mm;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0011;g;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,505;mm;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,793;mm;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,096;mm;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,496;mm;
;PR21;Canopy;A-1213;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,6;mm;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0012;g;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,439;mm;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,804;mm;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,139;mm;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,482;mm;
;PR21;Canopy;A-1214;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,657;mm;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0011;g;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,374;mm;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,798;mm;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,108;mm;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,493;mm;
;PR21;Canopy;A-1215;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,615;mm;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,001;g;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,414;mm;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,774;mm;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,061;mm;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,449;mm;
;PR21;Canopy;A-1216;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,612;mm;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0007;g;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,52;mm;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,767;mm;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,111;mm;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,475;mm;
;PR21;Canopy;A-1217;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,636;mm;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0005;g;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,389;mm;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,802;mm;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;1,047;mm;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,431;mm;
;PR21;Canopy;A-1218;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,616;mm;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;weight;0,0214;g;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;wingLength;6,303;mm;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;intertegularDistance;1,844;mm;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;proboscisLength;3,417;mm;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;prementumLength;1,324;mm;
;CR04;Understory;A-1479;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;glossaLength;2,093;mm;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0064;g;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,144;mm;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,224;mm;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,138;mm;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,653;mm;
;PR34;Canopy;A-1487;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,485;mm;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0056;g;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,218;mm;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,182;mm;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,285;mm;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,607;mm;
;PR34;Canopy;A-1488;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,678;mm;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0052;g;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,266;mm;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,165;mm;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,226;mm;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,649;mm;
;PR34;Canopy;A-1489;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,577;mm;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0068;g;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,229;mm;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,213;mm;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,37;mm;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,706;mm;
;PR34;Canopy;A-1490;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,664;mm;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0058;g;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,156;mm;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,216;mm;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,166;mm;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,685;mm;
;PR34;Canopy;A-1491;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,481;mm;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0053;g;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,109;mm;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,263;mm;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,45;mm;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,726;mm;
;PR34;Canopy;A-1492;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,724;mm;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0055;g;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,274;mm;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,185;mm;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,37;mm;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,686;mm;
;PR34;Canopy;A-1493;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,684;mm;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0058;g;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,257;mm;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,202;mm;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,376;mm;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,72;mm;
;PR34;Canopy;A-1494;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,656;mm;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,006;g;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,207;mm;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,258;mm;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,318;mm;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,667;mm;
;PR34;Canopy;A-1495;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,651;mm;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;weight;0,0057;g;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;wingLength;4,037;mm;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;intertegularDistance;1,214;mm;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;proboscisLength;1,306;mm;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;prementumLength;0,678;mm;
;PR34;Canopy;A-1496;Apidae: Apinae: Meliponini;Scaura;Scaura argyrea;MEL-76;glossaLength;0,628;mm;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0014;g;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,633;mm;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,785;mm;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;0,978;mm;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,471;mm;
;CR06;Understory;A-1538;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,507;mm;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,0007;g;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,569;mm;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,814;mm;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;0,926;mm;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,432;mm;
;CR06;Understory;A-1539;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,494;mm;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;weight;0,001;g;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;wingLength;2,672;mm;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;intertegularDistance;0,748;mm;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;proboscisLength;0,971;mm;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;prementumLength;0,468;mm;
;CR06;Understory;A-1540;Apidae: Apinae: Meliponini;Trigonisca;Trigonisca cf pediculana;MEL-24;glossaLength;0,503;mm;
;OG42;Understory;K-0046;Apidae: Apinae: Meliponini;Melipona;Melipona (Michmelia) sp;MEL-05;weight;0,0877;g;
;OG42;Understory;K-0046;Apidae: Apinae: Meliponini;Melipona;Melipona (Michmelia) sp;MEL-05;wingLength;7,725;mm;
;OG42;Understory;K-0046;Apidae: Apinae: Meliponini;Melipona;Melipona (Michmelia) sp;MEL-05;intertegularDistance;2,9;mm;
